Xm,Ym
1026978.734143748,1290254.656403034
1035380.400993999,1291064.738042699
1027417.232289345,1288414.224550423
1025043.95650587,1291915.504473066
1031248.153356857,1288812.503046965
1031873.287920327,1291673.675641232
1033405.901388016,1289505.638086847
1027639.431698687,1290939.676367613
1035608.875178513,1290089.528699571
1031424.000471958,1295177.764876447
1033533.122479309,1291121.990150813
1029211.392269237,1287862.51430428
1025038.807185053,1290420.999654497
1029448.427195773,1292238.084872723
1030493.018430588,1287784.439040468
1032694.649065839,1295139.018584468
1030079.163626708,1290562.009865259
1034478.955925978,1291472.926867509
1029609.319794648,1290233.358799567
1035593.793789389,1293792.00461763
1028966.773065798,1292083.537710006
1033168.060726318,1292063.87025552
1025049.428905176,1289799.624110371
1024904.531454815,1291007.941662102
1029795.510284856,1287072.698465638
1032987.918466746,1292397.039666268
1033095.357839159,1294959.052785372
1031421.354947284,1295781.338523352
1029210.345385749,1287274.47219226
1028792.371020263,1286897.802626914
1028459.967476569,1291205.389952216
1031410.149158827,1294054.726053692
1032783.691123745,1293241.892463076
1029790.940349595,1290899.129381016
1031943.042388775,1293262.43828531
1033788.992758731,1292354.44938691
1029456.280435873,1289879.177953326
1029150.270446607,1289795.029120709
1029979.082015657,1289137.627307745
1032537.436277028,1293830.040401494
1032370.570458732,1294532.877014985
1031179.126443024,1290132.188984823
1026384.323674333,1289721.688287893
1034659.956302654,1291019.106810855
1024843.270900186,1290685.734302412
1031891.066785709,1290198.846717616
1032633.720417156,1291744.209238153
1030098.225076818,1288707.922435027
1032316.468501132,1291419.288404448
1035086.778076963,1291775.074478134
1031734.307821166,1291011.696958203
1024180.724819228,1292406.279619223
1025604.576142389,1290843.929637082
1025831.180915046,1291142.321144619
1027969.333851537,1289799.009834199
1028947.369781131,1288871.635196136
1030747.516837267,1291568.677710419
1026714.344758052,1288588.417109363
1033424.063375631,1295873.004440579
1033132.574225102,1290605.541951946
1034463.350757719,1293406.650731818
1026108.461781373,1290474.381438422
1028519.787065411,1292832.640120765
1024517.213963545,1290522.395071545
1032231.409828475,1290580.951785506
1033212.606818132,1293998.862362459
1028370.688197477,1289123.739655536
1035261.249481559,1291434.291130977
1028127.094844571,1290651.823137674
1031942.400018792,1289413.631056844
1024212.079081089,1290106.357027741
1028826.211419517,1287970.882075723
1032638.327518882,1290110.674096131
1030511.142691025,1290961.754126307
1032210.713342804,1295806.316926195
1033497.920677307,1291759.550394755
1028406.534225295,1288503.950897218
1032784.502572243,1294153.738950743
1030356.584583162,1289362.71302058
1032071.931951282,1290951.515720024
1035953.845051874,1290963.950215002
1033030.10397105,1291342.777924864
1029110.371469474,1292410.576305335
1029056.398713741,1292649.06477534
1035780.111282004,1292777.595901621
1030675.430433437,1289154.779508211
1029612.116789639,1287941.384725627
1030300.361014851,1291615.665174685
1030187.857345183,1291928.078914968
1032733.774939174,1291070.334102722
1032790.343794695,1294779.696747095
1034758.063578272,1291783.386117095
1031256.294889321,1289453.765424466
1032261.088573077,1295168.884684171
1025928.160599468,1289503.648521509
1030178.134935461,1291230.282522482
1032312.974213285,1293070.451787262
1027553.462948353,1289663.039664402
1029834.65711381,1290366.023850428
1031316.466618412,1292931.194486668
1023468.456390951,1292223.066798676
1035160.22116298,1293026.219304143
1024171.014252902,1291527.353645372
1029092.830456109,1290328.435095337
1033406.886794971,1291450.955356606
1034356.341353304,1290768.554597582
1032107.806794956,1292363.49257809
1030893.844857443,1287895.692729646
1028283.174792184,1292097.296083804
1027633.387582609,1288933.99558534
1030936.090788979,1294839.549148425
1028959.245031252,1292311.838928842
1035709.19708159,1291069.780322954
1024356.008569805,1291005.677067927
1032609.666474858,1292335.665215868
1029441.801874446,1290771.336033721
1034051.589564983,1291454.44882168
1031551.0877113,1288976.052296324
1028742.58212735,1291374.369194062
1023900.813152564,1290935.033282195
1030485.871280717,1288673.33778319
1034768.038206295,1292428.40420859
1029526.503036268,1289020.277377832
1025461.084759553,1290017.128937822
1024027.00084512,1290532.030175498
1031306.417791618,1287878.810477407
1031687.062939858,1288037.417937872
1027663.001594429,1294047.624327474
1026921.422629418,1291306.3134397
1030793.829168241,1289786.155278269
1031541.301671419,1290659.716529424
1028809.269023871,1292346.686762084
1024812.69594455,1288967.739308426
1033382.016639918,1290825.862516697
1033973.169860441,1290304.307606171
1027612.156425989,1290409.994415049
1033146.192212986,1293308.61470997
1028475.952553936,1288121.885763537
1030323.215424709,1290675.977389034
1023793.188699619,1292389.510157445
1031718.960694803,1291415.011675181
1023783.899824308,1291237.052484863
1030860.337952072,1291907.718158635
1033768.821875428,1291835.851888649
1034257.921084565,1292423.486034308
1028980.902681913,1290021.890200221
1032445.011237385,1289833.148868525
1032919.382079,1291835.513644709
1026605.301340224,1290028.440466173
1031067.969791403,1292604.014544482
1023595.908094269,1291753.892265457
1029792.568993096,1286512.600717164
1029940.208144183,1287430.897479962
1031751.248470602,1291945.546604845
1029987.717394006,1292557.124517106
1031317.332427898,1289172.518100908
1032571.992770545,1293062.766474855
1027861.191663097,1291092.141999563
1033818.78571545,1291208.468959979
1025231.386610079,1290393.942126393
1030968.520639544,1289474.370068094
1032714.221994523,1295399.206309029
1032865.216546717,1290772.015891118
1031299.116113915,1293610.994603591
1031068.736160381,1293255.748195534
1033015.945936593,1289346.436340641
1031399.647224391,1289711.916458122
1034341.176138086,1292148.95012136
1024897.495247746,1290104.424163201
1025267.297220895,1289924.008777085
1033623.236417801,1292473.894817194
1027971.341517509,1288364.308060752
1032488.34333559,1291195.97233972
1031804.955595334,1295849.741477854
1031602.398031852,1293018.38737195
1026436.479795171,1290676.45007105
1035975.886785268,1291786.931419134
1025201.949853466,1289145.991185977
1035017.790258335,1291090.775875091
1030233.016010264,1290005.683194048
1029544.758710379,1288611.053214206
1035903.548553079,1292450.661383495
1027959.289152551,1293355.04446916
1034975.170838944,1292315.919369985
1024926.874240551,1292883.493154315
1028095.760562566,1290386.156507408
1027216.682107189,1289773.136288238
1024033.157827904,1291782.061967856
1027401.789611283,1290811.439027746
1027036.792263254,1290551.292839595
1032189.62124923,1295426.994548527
1024625.469497281,1291053.274873887
1028725.624820996,1289046.886531204
1032559.415856263,1293542.64787257
1035168.97470169,1292056.154292667
1028196.70633275,1287280.301841766
1035645.028556024,1294497.485939639
1032028.471697671,1291913.153198661
1031700.452117675,1289571.468663728
1031077.98715717,1292250.043764211
1025458.869884329,1290482.000449571
1028607.123490704,1292571.382422037
1024678.372448849,1290234.503337067
1024735.97812634,1290084.427686958
1033860.130966297,1292116.049217516
1031036.642567468,1288590.668234938
1032184.62308058,1294339.335162174
1027851.767411918,1291738.327963607
1025687.045454821,1290330.545010486
1026637.681723963,1289365.163051444
1032761.827482277,1289095.663610784
1034757.167916065,1293254.139905404
1035858.482024134,1290387.525712256
1034645.497751906,1292102.365472883
1034298.291935129,1291684.317228331
1031706.944196713,1292281.069703961
1032202.985678965,1294736.622315059
1029055.290624146,1288611.74184738
1029475.861426821,1287097.972366818
1032462.645686714,1291944.928819342
1030772.94164322,1291293.14462999
1029733.99120734,1289126.790723984
1032512.458626006,1290622.072398705
1024255.095030093,1289845.233149591
1029979.562960242,1291072.25295527
1032487.503747888,1288822.260310527
1031438.704235548,1290066.681834035
1033212.146679394,1292532.12948858
1029081.241234947,1292030.850990168
1032686.189344812,1294456.298811289
1024315.577572127,1290618.076520295
1032113.645330731,1291579.230079228
1024068.544119873,1290294.699334064
1028494.805746535,1287725.678395039
1030929.314133933,1290013.803149229
1024845.271272261,1289659.702880011
1032211.360907314,1288517.748733952
1035918.505012088,1291421.695010397
1028225.934551009,1289424.540640351
1033522.610924705,1289941.340250608
1031822.952170385,1289141.713956405
1033618.711871435,1293223.34422327
1032104.843944211,1293470.529634238
1025003.09082262,1290221.849424679
1024359.514063099,1291294.421958287
1028990.128528023,1291485.295394157
1031745.911530548,1295203.629959167
1030212.623690356,1293019.269087405
1029759.849655933,1292947.759837874
1029440.879133145,1292863.788028197
1034010.940470857,1292444.942738011
1032887.176366631,1291560.409891795
1033265.702974171,1291206.964833388
1031668.305133057,1294842.438563787
1033471.55065404,1292545.151015708
1035336.73330901,1292913.53788512
1030189.149541599,1286759.91882552
1031255.616312914,1290389.644517894
1025637.723526888,1289482.943672669
1032232.10494647,1291163.089474588
1030416.983392065,1292192.870833227
1033448.302287416,1295266.247952476
1029289.308352443,1292094.748691879
1033010.815002608,1290344.576220249
1025008.670966203,1289903.261773299
1029845.725888678,1288593.771288658
1032005.830950049,1290431.225634112
1027709.042358532,1289956.899364872
1026643.94552452,1291302.746646805
1029903.086804654,1290711.376275009
1031016.025703108,1288930.066285537
1031649.28293407,1287562.737946199
1033390.450953344,1291972.255368108
1031915.357538327,1289926.946596195
1028195.620557626,1291245.501993718
1035751.951371997,1289581.130044411
1032153.903070288,1294004.114525683
1032491.43972697,1290361.98881337
1029268.681902956,1292309.262613459
1028040.88100963,1291955.867272243
1029272.070266851,1287566.493460499
1028377.755751773,1290961.317455612
1028584.089337792,1292098.289116352
1032866.792945626,1295654.915203457
1032600.288014748,1295640.103752268
1025531.568951465,1290622.532323694
1025357.223860102,1290773.580369165
1036073.70234493,1291354.050932105
1035396.757469048,1290467.101148982
1027847.35989514,1290867.167015954
1024898.628095697,1290347.531241417
1024692.521254738,1290582.5944364
1035936.618863547,1292136.145440637
1030564.016854249,1289694.256197381
1029387.465711188,1290272.163061558
1036083.536534921,1291173.034863158
1031559.368799599,1296317.504107124
1028847.887345824,1292678.793003842
1031737.727645209,1290438.164131693
1031605.528384813,1295508.313227343
1025659.045440151,1290148.384354379
1034095.011258811,1290615.027479244
1032326.554304582,1292388.583619333
1032471.625437093,1295114.580767172
1028101.746597365,1290080.611865025
1030724.684288659,1287397.442807292
1034882.287983369,1293672.057183181
1029658.843827146,1292087.130155244
1029306.357181212,1288991.79633559
1029250.852234381,1290672.804150057
1024872.504225058,1290513.787051542
1034181.906829478,1291998.394915353
1028796.35393108,1288611.1117025
1029618.07002946,1286851.27193621
1032051.76586501,1295249.084730326
1034947.594985894,1290196.866353634
1027388.253240419,1287810.733518639
1029548.635748807,1290453.336491776
1024161.054466657,1292086.388039424
1027539.972789917,1289298.244874382
1032807.624514366,1293884.016200294
1032238.139900218,1292001.327246034
1029456.355042335,1290082.079498078
1033195.535701364,1292293.25307518
1031029.403230362,1294394.826096927
1024590.111141314,1290376.255258064
1030205.271272404,1288031.214773162
1029621.387906647,1289973.581108909
1023893.811638877,1290718.363471644
1034511.348858297,1292532.050811901
1026306.528680534,1291178.188113646
1024506.120640557,1292189.032674835
1032187.845249848,1289491.99089748
1029326.295922298,1286318.570053953
1027586.836637923,1290726.097614571
1032440.961796408,1291629.779815243
1024717.004250217,1291727.164629
1028999.912144022,1286557.218790111
1033606.366090364,1292279.83842715
1030407.842869835,1290097.150488305
1030054.643853025,1289865.839806736
1030677.887264751,1286908.181623446
1025294.86924173,1293132.170692762
1031740.331119196,1294392.642653724
1030315.95711973,1295536.263086135
1030901.248742035,1295991.511219043
1033678.742599728,1290200.217340037
1033300.652293212,1289776.266481739
1031944.598444302,1293855.542070213
1032998.357606921,1293121.4658538
1032545.403687721,1294695.022463257
1027859.70255984,1290439.602181163
1035485.223017252,1291272.806523209
1025150.878293474,1290934.314877268
1028006.096761728,1289087.774565036
1024399.727191359,1292700.191670808
1027274.125926419,1290277.470211669
1034549.396427804,1291696.786280706
1026706.702540471,1290261.292187573
1034099.700659286,1288118.35734029
1029057.92691097,1286987.748633238
1033151.099784767,1293663.559780357
1031287.133910096,1288558.356365378
1032766.951779831,1292501.225512722
1032155.653441874,1289983.388812815
1030107.641688745,1289343.744862411
1030274.034780791,1290494.853127093
1028095.205356317,1292670.043377273
1029326.217339929,1289707.328205819
1032972.654370658,1292173.753040954
1029954.665861296,1288897.460381562
1032494.952263449,1294345.024744637
1034454.629978157,1291200.652987135
1031873.025502952,1292412.425864621
1031648.084231272,1291225.981031008
1034929.517556019,1293025.79310889
1034693.6830491,1291317.143531024
1029602.584438415,1290941.469152684
1035851.564887492,1293462.374834973
1024477.090979732,1291555.564912611
1032200.309489155,1294961.990009916
1023446.075544571,1291950.43682362
1030576.852940109,1288916.500836296
1030744.53425878,1292585.982655324
1034700.135737278,1290691.824198287
1027505.578402956,1291046.170700499
1029381.536526307,1288062.969116167
1030667.196560173,1288570.060561896
1032179.785818116,1293258.491426747
1032083.048264822,1293035.059233508
1030693.952257924,1291075.547151338
1028995.108718492,1291992.67006314
1024454.763910302,1289967.420210186
1035886.902435359,1291107.112510391
1035563.442271012,1292846.913762558
1032355.796831252,1293949.914577373
1032556.307084391,1294051.898792917
1029864.498410837,1288047.046633479
1029938.364509537,1291939.370096551
1031243.673644106,1289935.853470878
1025922.775779009,1288665.767282774
1032945.723854665,1295128.602684655
1027019.356923981,1289444.404795019
1023638.408585832,1291422.433692327
1029113.554743675,1290522.992081738
1030033.237394582,1290375.396394935
1030823.813603936,1289319.299554016
1035993.188263513,1290686.446134979
1035464.319567223,1293474.087196152
1024599.173076165,1289539.472992908
1029417.419231619,1292429.706427928
1023988.857507302,1291364.788336248
1033433.730262416,1292174.469737142
